flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,total_bytes,packets_per_sec,bytes_per_sec,label,is_attack
24,2026-02-02 14:52:55.166410,192.168.1.76,50492,192.168.1.109,443,TCP,7085.15905631263,2,10,120,2360,2480,1.6936811022341718,350.0274277950622,BENIGN,False
25,2026-02-02 14:52:55.166421,10.0.0.38,58636,172.217.14.206,80,TCP,1631.7839880852816,2,3,1588,111,1699,3.0641310593241866,1041.1917339583586,BENIGN,False
26,2026-02-02 14:52:55.166436,10.0.0.8,49495,156.6.174.40,443,TCP,5407.787054873034,2,4,968,276,1244,1.1095111436744378,230.0386437885001,BENIGN,False
27,2026-02-02 14:52:55.166447,192.168.2.198,50453,192.168.1.243,80,TCP,13190.687139348662,10,6,3840,3222,7062,1.2129769913404267,535.3777195528809,BENIGN,False
28,2026-02-02 14:52:55.166460,192.168.1.239,62941,10.0.0.3,443,TCP,14265.991440577607,3,0,279,0,279,0.21029032664823571,19.55700037828592,BENIGN,False
29,2026-02-02 14:52:55.166472,172.16.0.58,56949,192.168.1.197,21,TCP,6213.611541721447,7,2,910,2464,3374,1.4484329990005458,543.0014376253157,BENIGN,False
30,2026-02-02 14:52:55.166484,192.168.2.104,60339,192.168.1.187,80,UDP,409.46651843534835,5,1,6095,239,6334,14.65321272891169,15468.908237487774,BENIGN,False
31,2026-02-02 14:52:55.166498,192.168.2.33,53503,121.90.168.188,53,TCP,345.19509430159775,69,60,14214,7440,21654,373.701718620869,62729.74430245191,BENIGN,False
32,2026-02-02 14:52:55.166512,172.16.0.6,54651,82.81.57.43,443,TCP,3254.9169083068386,2,10,194,650,844,3.686730057340305,259.30001403293477,BENIGN,False
33,2026-02-02 14:52:55.166527,172.16.0.25,53935,42.166.90.86,443,TCP,2178.453679083679,5,21,1955,5082,7037,11.935071307523213,3230.272953501571,BENIGN,False
34,2026-02-02 14:52:55.166541,192.168.2.249,55411,194.113.11.49,80,TCP,3607.0761577504095,26,0,26598,0,26598,7.208054075635368,7373.839319374981,BENIGN,False
35,2026-02-02 14:52:55.166555,10.0.0.81,65162,11.231.113.173,53,UDP,829.4002183543869,2,2,1384,508,1892,4.8227621737746835,2281.166508195425,BENIGN,False
36,2026-02-02 14:52:55.166567,192.168.2.15,56579,13.107.42.14,443,UDP,451.81577232556145,7,5,1540,1075,2615,26.55949777546334,5787.757223569719,BENIGN,False
37,2026-02-02 14:52:55.166581,172.16.0.206,62093,217.89.98.115,53,UDP,2025.5690932185514,7,4,3129,904,4033,5.430572591587791,1991.045387443051,BENIGN,False
38,2026-02-02 14:52:55.166596,10.0.0.130,51927,120.30.76.103,25,TCP,1557.9927447404095,13,2,4264,2150,6414,9.627772690622688,4116.835602510261,BENIGN,False
39,2026-02-02 14:52:55.166607,192.168.2.75,53464,192.168.2.169,50360,ICMP,1286.2925448006963,3,2,2553,430,2983,3.887140619923846,2319.0680938465666,BENIGN,False
40,2026-02-02 14:52:55.166620,192.168.2.3,57405,137.70.252.232,22431,TCP,4174.122831336903,11,5,2673,460,3133,3.83314067326463,750.5768580836303,BENIGN,False
41,2026-02-02 14:52:55.166636,10.0.0.24,55880,178.219.99.33,34079,TCP,9225.504840067868,33,0,5247,0,5247,3.5770400180893764,568.7493628762109,BENIGN,False
42,2026-02-02 14:52:55.166649,192.168.2.1,60638,192.168.2.74,443,TCP,2750.5011622770785,27,7,10044,385,10429,12.361383614850816,3791.672638802328,BENIGN,False
43,2026-02-02 14:52:55.166660,192.168.2.231,59251,151.101.1.140,80,TCP,7343.237833333504,4,1,76,290,366,0.6808985509502723,49.841773929559935,BENIGN,False
44,2026-02-02 14:52:55.166674,192.168.2.175,60693,3.12.181.163,80,TCP,4005.6883744759007,11,12,3003,4404,7407,5.741834573691541,1849.1203777101412,BENIGN,False
45,2026-02-02 14:52:55.166686,10.0.0.130,58145,172.16.0.88,53,TCP,2336.7405017503793,1,19,457,6251,6708,8.55893069214088,2870.665354144051,BENIGN,False
46,2026-02-02 14:52:55.166699,192.168.2.158,61936,210.209.149.31,80,ICMP,966.4667677775002,4,1,1644,737,2381,5.173483627893452,2463.612903602862,BENIGN,False
47,2026-02-02 14:52:55.166713,192.168.1.222,49433,45.181.240.88,21,TCP,7138.801733969038,11,3,1111,1056,2167,1.9611134363604559,303.55234404236484,BENIGN,False
48,2026-02-02 14:52:55.166724,192.168.1.223,59438,104.244.42.1,22,ICMP,175.09186494243954,2,2,670,424,1094,22.845150466099483,6248.1486524782085,BENIGN,False
49,2026-02-02 14:52:55.166737,192.168.2.201,59333,186.64.62.237,443,TCP,2058.3610150952522,13,8,2756,440,3196,10.202291942955501,1552.6916690326564,BENIGN,False
50,2026-02-02 14:52:55.166754,192.168.2.22,65011,167.87.238.70,25,UDP,3235.166177727759,6,7,4740,1568,6308,4.01834072373081,1949.8225604072265,BENIGN,False
51,2026-02-02 14:52:55.166766,192.168.2.76,58594,13.107.42.14,443,TCP,11364.149729889901,3,3,822,510,1332,0.5279761480279378,117.21070486220219,BENIGN,False
52,2026-02-02 14:52:55.166777,192.168.2.96,57234,172.16.0.55,443,TCP,9406.067506259926,13,8,1859,680,2539,2.232601454967666,269.9321473410907,BENIGN,False
53,2026-02-02 14:52:55.166788,172.16.0.15,56987,10.0.0.166,6422,UDP,3757.0311735145074,6,5,7770,4355,12125,2.927843686138508,3227.282244948128,BENIGN,False
54,2026-02-02 14:52:55.166801,10.0.0.161,58593,172.16.0.143,53,TCP,1781.5472562532095,15,22,7305,264,7569,20.76846396868253,4248.5541561880555,BENIGN,False
55,2026-02-02 14:52:55.166814,192.168.2.86,54445,81.30.88.229,443,TCP,368.5647350683232,1,11,559,6325,6884,32.558730823163216,18677.8585822213,BENIGN,False
56,2026-02-02 14:52:55.166824,192.168.1.183,59886,208.67.222.222,14992,TCP,5737.34189244469,2,4,1538,2596,4134,1.0457804524253986,720.5427317210996,BENIGN,False
57,2026-02-02 14:52:55.166836,10.0.0.33,61257,10.0.0.223,443,TCP,3290.5833666016315,1,1,236,188,424,0.6077949643517195,128.85253244256455,BENIGN,False
58,2026-02-02 14:52:55.166848,192.168.2.130,62371,192.168.1.201,22,TCP,22908.517086310705,19,3,20330,648,20978,0.9603415147786409,915.7292862284695,BENIGN,False
59,2026-02-02 14:52:55.166858,172.16.0.18,49952,172.217.14.206,26547,TCP,2756.1865001092738,15,0,9675,0,9675,5.442302253278325,3510.2849533645194,BENIGN,False
60,2026-02-02 14:52:55.166871,10.0.0.153,59479,10.65.223.235,443,TCP,1131.5964468854932,2,1,208,192,400,2.651121791922321,353.4829055896428,BENIGN,False
61,2026-02-02 14:52:55.166915,192.168.2.6,51796,104.244.42.1,80,TCP,4005.550533409584,1,0,621,0,621,0.24965357237642563,155.0348684457603,BENIGN,False
62,2026-02-02 14:52:55.166935,192.168.2.95,56510,167.253.2.213,445,TCP,11747.182275268824,1,0,60,0,60,0.08512679692604122,5.107607815562473,BENIGN,False
63,2026-02-02 14:52:55.166950,10.0.0.158,61034,151.101.1.140,22,UDP,2726.5913340464567,5,5,635,9070,9705,3.667582990942498,3559.3892927096945,BENIGN,False
64,2026-02-02 14:52:55.166963,192.168.1.118,49893,92.136.189.150,42027,TCP,5220.3222449400155,5,1,200,287,487,1.1493543345558246,93.2892601547811,BENIGN,False
65,2026-02-02 14:52:55.166977,10.0.0.78,64350,77.229.74.213,443,TCP,832.7899835134946,5,24,2095,6528,8623,34.82270509264607,10354.351241858174,BENIGN,False
66,2026-02-02 14:52:55.166993,10.0.0.35,56050,205.61.25.219,80,TCP,2784.1309838620477,7,7,5992,1498,7490,5.028499047332787,2690.246990323041,BENIGN,False
67,2026-02-02 14:52:55.167003,172.16.0.231,50644,172.217.14.206,2655,TCP,3203.8256933988596,11,7,2398,735,3133,5.6182831784784915,977.8933998985063,BENIGN,False
68,2026-02-02 14:52:55.167016,172.16.0.158,63950,192.168.1.67,443,TCP,10882.73239309909,16,16,13840,3200,17040,2.9404380117158535,1565.783241238692,BENIGN,False
69,2026-02-02 14:52:55.167029,10.0.0.160,61613,137.51.69.89,443,TCP,595.4421807239142,36,2,22248,158,22406,63.81811908891164,37629.17832384616,BENIGN,False
70,2026-02-02 14:52:55.167042,192.168.2.156,54893,81.14.132.112,22,TCP,11482.944459133096,8,2,2056,2676,4732,0.8708567768127087,412.08942678777373,BENIGN,False
71,2026-02-02 14:52:55.167056,192.168.1.178,49803,123.8.253.219,53,TCP,7435.533290607893,54,2,14526,132,14658,7.531403305091209,1971.344815107624,BENIGN,False
72,2026-02-02 14:52:55.167068,192.168.1.83,63101,208.67.222.222,443,TCP,6119.460481571742,5,0,675,0,675,0.8170654937730367,110.30384165935995,BENIGN,False
73,2026-02-02 14:52:55.167080,172.16.0.90,52927,172.16.0.30,80,TCP,50.926206123526974,1,5,592,185,777,117.81753357880923,15257.370598455796,BENIGN,False
74,2026-02-02 14:52:55.167091,172.16.0.156,60862,104.244.42.1,443,TCP,417.5857716139543,23,4,16905,480,17385,64.65737540732279,41632.16560949284,BENIGN,False
75,2026-02-02 14:52:55.167104,192.168.1.113,49215,115.188.150.120,22,TCP,1513.1786464533911,10,0,4550,0,4550,6.608605020589034,3006.9152843680104,BENIGN,False
76,2026-02-02 14:52:55.167117,192.168.2.118,64790,97.178.17.30,18141,TCP,97.36344221117217,1,6,254,1782,2036,71.89556820328575,20911.339551698544,BENIGN,False
77,2026-02-02 14:52:55.167129,10.0.0.198,65344,1.1.1.1,443,TCP,1750.8233659636016,8,12,11696,4332,16028,11.423196873427942,9154.549974365153,BENIGN,False
78,2026-02-02 14:52:55.167140,10.0.0.74,61977,142.250.80.46,53761,TCP,419.02203180366695,17,1,3774,3,3777,42.957168439376744,9013.845844195886,BENIGN,False
79,2026-02-02 14:52:55.167153,192.168.1.237,62501,87.68.167.167,28747,TCP,4002.6907908779162,52,12,312,2208,2520,15.989244071976588,629.5764853340781,BENIGN,False
80,2026-02-02 14:52:55.167165,172.16.0.170,55978,216.25.67.213,36224,TCP,4963.627810300156,3,1,1668,266,1934,0.805862194522219,389.6343710514929,BENIGN,False
81,2026-02-02 14:52:55.167177,192.168.1.15,58302,172.16.0.64,443,TCP,2300.527570295624,7,20,105,5000,5105,11.736438349456696,2219.056213850979,BENIGN,False
82,2026-02-02 14:52:55.167191,192.168.1.65,61568,192.14.21.193,53,ICMP,996.3613523330913,1,1,402,120,522,2.0073038715489884,523.906310474286,BENIGN,False
83,2026-02-02 14:52:55.167205,172.16.0.186,51040,37.198.21.72,443,UDP,498.002681657059,4,1,4880,65,4945,10.040106578066911,9929.665405708176,BENIGN,False
84,2026-02-02 14:52:55.167219,192.168.2.21,58303,203.112.212.213,443,TCP,5089.9967825291515,4,17,860,8347,9207,4.125739346649524,1808.8420078381982,BENIGN,False
85,2026-02-02 14:52:55.167230,192.168.2.89,55674,10.0.0.211,443,TCP,2305.6664391149548,1,9,22,1458,1480,4.337140806819639,641.8968394093067,BENIGN,False
86,2026-02-02 14:52:55.167244,192.168.2.116,64023,129.162.223.243,53,UDP,2612.1024481504746,3,3,135,351,486,2.2970002590244345,186.0570209809792,BENIGN,False
87,2026-02-02 14:52:55.167258,10.0.0.34,51341,61.136.130.97,80,UDP,684.423259475825,7,5,1246,2410,3656,17.53301021533132,5341.7237789376095,BENIGN,False
88,2026-02-02 14:52:55.167270,10.0.0.4,60464,172.16.0.36,443,TCP,15774.852234419097,2,14,864,11536,12400,1.014272575250477,786.0612458191198,BENIGN,False
89,2026-02-02 14:52:55.167284,172.16.0.214,49540,86.212.242.91,443,TCP,22114.548587112582,2,15,5462,810,6272,0.7687247122876781,283.61419973343044,BENIGN,False
90,2026-02-02 14:52:55.167297,10.0.0.131,55086,65.21.197.224,22,TCP,3106.447750331747,3,14,450,602,1052,5.472488632131191,338.65047300011844,BENIGN,False
91,2026-02-02 14:52:55.167311,192.168.1.251,55080,27.9.179.54,443,UDP,719.4856456147226,9,6,11520,3348,14868,20.848226912413416,20664.762515584178,BENIGN,False
92,2026-02-02 14:52:55.167322,192.168.2.56,61153,20.190.128.0,22,TCP,1564.4002297076465,1,42,1101,5796,6897,27.486572287218213,4408.718350347535,BENIGN,False
93,2026-02-02 14:52:55.167334,172.16.0.25,60156,151.101.1.140,3389,UDP,291.92390210943887,2,0,310,0,310,6.851100528418613,1061.920581904885,BENIGN,False
94,2026-02-02 14:52:55.167363,172.16.0.135,63007,21.103.1.211,443,TCP,747.1779338570865,2,0,1526,0,1526,2.676738577751604,2042.351534824474,BENIGN,False
95,2026-02-02 14:52:55.167375,10.0.0.120,59722,13.107.42.14,21,TCP,5727.265019261852,2,6,1464,10092,11556,1.3968272767358452,2017.7170012449283,BENIGN,False
96,2026-02-02 14:52:55.167387,172.16.0.60,63835,105.143.19.208,22,TCP,4665.457412324629,9,6,288,132,420,3.2151188349452835,90.02332737846794,BENIGN,False
97,2026-02-02 14:52:55.167399,192.168.1.36,62623,172.16.0.173,443,TCP,784.4132205690497,1,19,213,8284,8497,25.49676557655552,10832.300855199614,BENIGN,False
98,2026-02-02 14:52:55.167413,10.0.0.114,54901,108.235.91.240,443,TCP,2723.4692115323937,4,13,100,6123,6223,6.242038620453044,2284.9533138281936,BENIGN,False
99,2026-02-02 14:52:55.167425,172.16.0.216,62844,208.67.222.222,80,UDP,1249.6841561451427,3,1,1848,310,2158,3.200808764623104,1726.8363285141645,BENIGN,False
100,2026-02-02 14:52:55.167439,192.168.2.53,62747,221.17.193.224,22,TCP,1068.2085818990531,1,7,47,1064,1111,7.489174057914476,1040.0590472928727,BENIGN,False
101,2026-02-02 14:52:55.167451,192.168.2.141,61445,192.168.1.212,80,ICMP,631.3077695232948,1,2,802,842,1644,4.7520403594356555,2604.1181169707393,BENIGN,False
102,2026-02-02 14:52:55.167464,10.0.0.27,55357,130.248.245.250,443,TCP,5870.266588155654,4,7,1684,1001,2685,1.8738501624772084,457.3897896592095,BENIGN,False
103,2026-02-02 14:52:55.167475,10.0.0.253,60139,192.168.1.254,44576,TCP,10615.6593771608,4,24,3088,17616,20704,2.6376128891476083,1950.3263306040028,BENIGN,False
104,2026-02-02 14:52:55.167488,192.168.1.205,56724,145.44.65.63,80,TCP,3929.1318416868157,2,0,424,0,424,0.5090182973196898,107.91187903177425,BENIGN,False
105,2026-02-02 14:52:55.167502,10.0.0.134,62012,40.248.60.56,22,TCP,1285.0667314859015,3,2,2487,576,3063,3.8908485275457894,2383.5338079745507,BENIGN,False
106,2026-02-02 14:52:55.167515,192.168.1.55,55602,47.49.182.146,80,TCP,1811.8658862334253,4,6,3632,6846,10478,5.51917229414169,5782.988729801663,BENIGN,False
107,2026-02-02 14:52:55.167529,172.16.0.172,49307,167.200.143.190,443,UDP,3025.768430308846,9,4,10557,652,11209,4.296429254063262,3704.5135006765463,BENIGN,False
108,2026-02-02 14:52:55.167541,192.168.2.250,56197,192.168.2.224,443,TCP,2316.040449347579,3,17,222,1989,2211,8.635427764499509,954.6465393654207,BENIGN,False
109,2026-02-02 14:52:55.167553,192.168.1.205,51379,192.168.1.235,443,TCP,1405.3112223267485,14,8,9296,816,10112,15.654895264818988,7195.559132629528,BENIGN,False
110,2026-02-02 14:52:55.167565,192.168.1.99,52957,172.16.0.187,443,TCP,2543.6072154556323,16,6,4704,690,5394,8.64913413766173,2120.610433570335,BENIGN,False
111,2026-02-02 14:52:55.167577,192.168.1.79,53789,172.16.0.195,80,ICMP,279.2560587165493,4,0,1024,0,1024,14.32377158935729,3666.8855268754664,BENIGN,False
112,2026-02-02 14:52:55.167589,192.168.1.21,57908,192.168.1.55,443,ICMP,405.29495298847115,4,2,548,1104,1652,14.804033348450488,4076.043848606701,BENIGN,False
113,2026-02-02 14:52:55.167602,10.0.0.67,59365,57.49.27.62,443,TCP,3283.277855682576,4,0,2012,0,2012,1.2182946968916895,612.8022325365198,BENIGN,False
114,2026-02-02 14:52:55.167614,192.168.1.149,56287,192.168.2.60,3389,TCP,1114.6136450612319,1,2,590,1212,1802,2.691515587748967,1616.7036963745463,BENIGN,False
115,2026-02-02 14:52:55.167626,172.16.0.154,64215,197.201.62.34,34293,ICMP,1067.629032237051,3,2,8211,1458,9669,4.6832746665977,9056.516550266633,BENIGN,False
116,2026-02-02 14:52:55.167637,10.0.0.60,58796,13.107.42.14,3389,TCP,13644.874269236527,15,23,6885,16652,23537,2.7849285563351858,1724.9700902752963,BENIGN,False
117,2026-02-02 14:52:55.167648,10.0.0.134,57199,192.168.1.26,19475,TCP,697.8817084831105,7,1,3122,360,3482,11.463260754302473,4989.384243310152,BENIGN,False
118,2026-02-02 14:52:55.167660,172.16.0.178,65065,13.107.42.14,25,UDP,114.54196060569772,2,3,534,3624,4158,43.652125156231016,36301.107279921715,BENIGN,False
119,2026-02-02 14:52:55.167673,192.168.2.225,51778,113.79.117.171,443,ICMP,606.9477224179503,3,1,948,522,1470,6.590353422968378,2421.9548829408786,BENIGN,False
120,2026-02-02 14:52:55.167685,192.168.1.3,53204,1.1.1.1,443,TCP,60.30235249989026,2,20,1736,3580,5316,364.8282212545528,88155.76473587284,BENIGN,False
121,2026-02-02 14:52:55.167698,172.16.0.71,59896,177.40.72.244,80,TCP,3374.067849600498,2,11,838,1133,1971,3.8529159991667763,584.1613411044398,BENIGN,False
122,2026-02-02 14:52:55.167710,172.16.0.252,50722,192.168.1.106,443,TCP,7924.48908707913,1,3,460,117,577,0.5047644026063454,72.81226507596531,BENIGN,False
123,2026-02-02 14:52:55.167723,172.16.0.142,60476,13.226.51.43,18165,ICMP,108.87364200316401,4,0,140,0,140,36.73983827861435,1285.8943397515022,BENIGN,False
124,2026-02-02 14:52:55.167736,10.0.0.240,59091,171.17.99.204,3389,TCP,1052.7574340162084,17,9,10081,657,10738,24.697047163857594,10199.880478673187,BENIGN,False
125,2026-02-02 14:52:55.167747,192.168.1.8,64708,142.250.80.46,80,TCP,17367.78559456503,23,4,2139,6288,8427,1.554602332749272,485.2086614103006,BENIGN,False
126,2026-02-02 14:52:55.167761,192.168.2.184,58742,132.210.46.196,443,TCP,16369.89382980579,2,4,794,140,934,0.3665265066701525,57.05595953832041,BENIGN,False
127,2026-02-02 14:52:55.167774,192.168.1.201,52548,162.159.118.158,443,TCP,2890.035115863882,3,9,1059,7776,8835,4.152198682337807,3057.0562798712103,BENIGN,False
128,2026-02-02 14:52:55.167785,10.0.0.227,64576,104.244.42.1,53,TCP,431.8629895182189,5,15,240,3210,3450,46.310984005162744,7988.644740890573,BENIGN,False
129,2026-02-02 14:52:55.167798,172.16.0.163,56366,80.99.9.7,80,TCP,915.7311914837678,3,6,507,618,1125,9.828211688866048,1228.526461108256,BENIGN,False
130,2026-02-02 14:52:55.167813,172.16.0.68,60563,170.110.106.78,80,TCP,932.8040267725371,8,26,512,52,564,36.449242310454615,604.6286077381295,BENIGN,False
131,2026-02-02 14:52:55.167825,10.0.0.120,54338,192.168.2.62,80,TCP,266.02276497995217,1,3,153,48,201,15.036307138230988,755.5744336961072,BENIGN,False
132,2026-02-02 14:52:55.167839,192.168.1.59,55447,124.35.253.8,80,TCP,158.4402019540299,1,4,95,1144,1239,31.5576472280104,7819.984983100977,BENIGN,False
133,2026-02-02 14:52:55.168893,10.0.0.251,62545,142.250.80.46,80,TCP,4339.193376766352,18,1,19566,230,19796,4.378693999150403,4562.138231956915,BENIGN,False
134,2026-02-02 14:52:55.168910,10.0.0.232,55128,10.0.0.163,53,TCP,556.961119622563,6,8,2340,2216,4556,25.13640451148082,8180.1042110219005,BENIGN,False
135,2026-02-02 14:52:55.168919,172.16.0.125,63599,10.0.0.172,443,UDP,840.2177533364181,4,3,892,1587,2479,8.331173641837156,2950.4256368734727,BENIGN,False
136,2026-02-02 14:52:55.168925,10.0.0.8,51843,149.192.13.60,443,TCP,482.9733960427415,7,3,882,1692,2574,20.705074196498877,5329.486098178811,BENIGN,False
137,2026-02-02 14:52:55.168932,10.0.0.75,52477,98.187.75.3,80,TCP,1681.692013528214,31,12,32054,1752,33806,25.569485764391178,20102.37292444205,BENIGN,False
138,2026-02-02 14:52:55.168938,172.16.0.166,51294,33.128.227.141,21,UDP,1.539976910186959,4,5,424,155,579,5844.243469148746,375979.66318190267,BENIGN,False
139,2026-02-02 14:52:55.168943,172.16.0.57,61732,8.8.8.8,80,TCP,15991.583660018838,2,14,324,8666,8990,1.0005262980928027,562.1707137408935,BENIGN,False
140,2026-02-02 14:52:55.168949,192.168.1.85,51447,136.219.59.193,22,TCP,5931.468142521381,1,14,160,18186,18346,2.5288848628332543,3092.9947795692588,BENIGN,False
141,2026-02-02 14:52:55.168955,10.0.0.89,56837,43.192.97.174,53,TCP,2391.3383378221383,11,3,5181,6,5187,5.854462239228853,2169.07825963429,BENIGN,False
142,2026-02-02 14:52:55.168960,172.16.0.206,65177,192.168.1.182,80,UDP,390.44195388592186,7,3,427,1044,1471,25.612001734121456,3767.5254550892664,BENIGN,False
143,2026-02-02 14:52:55.168965,192.168.2.71,59422,172.16.0.238,443,UDP,2017.4649546008286,4,1,736,383,1119,2.478357796797164,554.6564749232053,BENIGN,False
144,2026-02-02 14:52:55.168970,172.16.0.105,59674,183.143.225.218,6352,TCP,8570.57159635433,2,0,2,0,2,0.23335666443189637,0.23335666443189637,BENIGN,False
145,2026-02-02 14:52:55.168976,10.0.0.173,60880,70.238.119.247,443,TCP,3352.66756069323,5,22,1615,23452,25067,8.053288765205584,7476.732943607718,BENIGN,False
146,2026-02-02 14:52:55.168981,192.168.1.147,61194,192.168.1.2,443,TCP,4081.5101100598117,1,22,183,1892,2075,5.635169184883619,508.39026341884824,BENIGN,False
147,2026-02-02 14:52:55.168986,192.168.2.37,55353,164.0.58.48,80,TCP,8684.666531286864,2,1,584,423,1007,0.3454364067051254,115.95148718402042,BENIGN,False
148,2026-02-02 14:52:55.168993,192.168.2.181,57325,136.183.205.201,80,TCP,230.74314620901004,5,1,3620,72,3692,26.00293919267758,16000.47524989427,BENIGN,False
149,2026-02-02 14:52:55.168998,172.16.0.37,65418,192.168.2.60,443,ICMP,489.8327070856989,1,2,1,274,275,6.124539983964635,561.4161651967581,BENIGN,False
150,2026-02-02 14:52:55.169005,192.168.2.85,58654,77.34.89.23,22,TCP,420.19668893009197,40,7,2320,3682,6002,111.85238065457335,14283.786993377644,BENIGN,False
151,2026-02-02 14:52:55.169009,10.0.0.196,58193,10.0.0.110,80,TCP,931.6798275673412,1,16,142,11456,11598,18.246611654550662,12448.482468792858,BENIGN,False
152,2026-02-02 14:52:55.169015,172.16.0.142,55540,172.10.240.94,443,TCP,5909.320149804331,47,19,14664,323,14987,11.168797480398043,2536.163149071598,BENIGN,False
153,2026-02-02 14:52:55.169020,192.168.2.118,53541,10.0.0.109,80,TCP,1278.5546104018154,17,0,544,0,544,13.296264282882182,425.48045705222984,BENIGN,False
154,2026-02-02 14:52:55.169024,172.16.0.44,64869,172.217.14.206,443,TCP,6168.574994998284,1,3,1593,3579,5172,0.6484479808129678,838.4432391911674,BENIGN,False
155,2026-02-02 14:52:55.169029,10.0.0.96,53017,10.0.0.183,443,TCP,2248.4173512932716,10,17,3550,14926,18476,12.008446734530764,8217.335624710757,BENIGN,False
156,2026-02-02 14:52:55.169034,192.168.1.12,50123,172.16.0.81,80,TCP,300.51581261507687,18,1,9072,226,9298,63.22462646694942,30940.135625773455,BENIGN,False
157,2026-02-02 14:52:55.169039,10.0.0.249,52631,151.101.1.140,53,TCP,5406.182281022474,27,7,24975,1750,26725,6.289096118595832,4943.414522631577,BENIGN,False
